"entrezgene"	"dname"	"doid"
898	"Adenocarcinoma"	"299"
9075	"Adenocarcinoma"	"299"
9076	"Adenocarcinoma"	"299"
9370	"Adenocarcinoma"	"299"
9420	"Adenocarcinoma"	"299"
9429	"Adenocarcinoma"	"299"
947	"Adenocarcinoma"	"299"
967	"Adenocarcinoma"	"299"
9971	"Adenocarcinoma"	"299"
1	"Adenocarcinoma"	"299"
10009	"Adenocarcinoma"	"299"
100126503	"Adenocarcinoma"	"299"
10023	"Adenocarcinoma"	"299"
10232	"Adenocarcinoma"	"299"
10321	"Adenocarcinoma"	"299"
1113	"Adenocarcinoma"	"299"
1116	"Adenocarcinoma"	"299"
1316	"Adenocarcinoma"	"299"
143187	"Adenocarcinoma"	"299"
1636	"Adenocarcinoma"	"299"
1758	"Adenocarcinoma"	"299"
2034	"Adenocarcinoma"	"299"
2043	"Adenocarcinoma"	"299"
2078	"Adenocarcinoma"	"299"
2191	"Adenocarcinoma"	"299"
2202	"Adenocarcinoma"	"299"
2272	"Adenocarcinoma"	"299"
23671	"Adenocarcinoma"	"299"
27035	"Adenocarcinoma"	"299"
27074	"Adenocarcinoma"	"299"
2735	"Adenocarcinoma"	"299"
290	"Adenocarcinoma"	"299"
2952	"Adenocarcinoma"	"299"
2956	"Adenocarcinoma"	"299"
2984	"Adenocarcinoma"	"299"
3037	"Adenocarcinoma"	"299"
3038	"Adenocarcinoma"	"299"
30848	"Adenocarcinoma"	"299"
3399	"Adenocarcinoma"	"299"
3400	"Adenocarcinoma"	"299"
3624	"Adenocarcinoma"	"299"
369	"Adenocarcinoma"	"299"
3880	"Adenocarcinoma"	"299"
4311	"Adenocarcinoma"	"299"
4321	"Adenocarcinoma"	"299"
4327	"Adenocarcinoma"	"299"
4353	"Adenocarcinoma"	"299"
4354	"Adenocarcinoma"	"299"
4436	"Adenocarcinoma"	"299"
4552	"Adenocarcinoma"	"299"
4610	"Adenocarcinoma"	"299"
4916	"Adenocarcinoma"	"299"
5037	"Adenocarcinoma"	"299"
5074	"Adenocarcinoma"	"299"
50943	"Adenocarcinoma"	"299"
51094	"Adenocarcinoma"	"299"
51100	"Adenocarcinoma"	"299"
51147	"Adenocarcinoma"	"299"
51297	"Adenocarcinoma"	"299"
51438	"Adenocarcinoma"	"299"
5420	"Adenocarcinoma"	"299"
56287	"Adenocarcinoma"	"299"
5651	"Adenocarcinoma"	"299"
5653	"Adenocarcinoma"	"299"
5655	"Adenocarcinoma"	"299"
60528	"Adenocarcinoma"	"299"
6273	"Adenocarcinoma"	"299"
6279	"Adenocarcinoma"	"299"
6319	"Adenocarcinoma"	"299"
634	"Adenocarcinoma"	"299"
64478	"Adenocarcinoma"	"299"
6599	"Adenocarcinoma"	"299"
6767	"Adenocarcinoma"	"299"
689	"Adenocarcinoma"	"299"
6965	"Adenocarcinoma"	"299"
7113	"Adenocarcinoma"	"299"
7123	"Adenocarcinoma"	"299"
7306	"Adenocarcinoma"	"299"
7345	"Adenocarcinoma"	"299"
7869	"Adenocarcinoma"	"299"
7874	"Adenocarcinoma"	"299"
7917	"Adenocarcinoma"	"299"
8000	"Adenocarcinoma"	"299"
8061	"Adenocarcinoma"	"299"
81037	"Adenocarcinoma"	"299"
822	"Adenocarcinoma"	"299"
8771	"Adenocarcinoma"	"299"
8797	"Adenocarcinoma"	"299"
8824	"Adenocarcinoma"	"299"
8839	"Adenocarcinoma"	"299"
8842	"Adenocarcinoma"	"299"
8991	"Adenocarcinoma"	"299"
9435	"Adenocarcinoma"	"299"
9476	"Adenocarcinoma"	"299"
1015	"Adenocarcinoma"	"299"
1045	"Adenocarcinoma"	"299"
1048	"Adenocarcinoma"	"299"
10986	"Adenocarcinoma"	"299"
11186	"Adenocarcinoma"	"299"
132949	"Adenocarcinoma"	"299"
1786	"Adenocarcinoma"	"299"
2170	"Adenocarcinoma"	"299"
23022	"Adenocarcinoma"	"299"
2305	"Adenocarcinoma"	"299"
2346	"Adenocarcinoma"	"299"
23574	"Adenocarcinoma"	"299"
238	"Adenocarcinoma"	"299"
244	"Adenocarcinoma"	"299"
2543	"Adenocarcinoma"	"299"
267	"Adenocarcinoma"	"299"
2810	"Adenocarcinoma"	"299"
308	"Adenocarcinoma"	"299"
30968	"Adenocarcinoma"	"299"
3586	"Adenocarcinoma"	"299"
3855	"Adenocarcinoma"	"299"
3856	"Adenocarcinoma"	"299"
4033	"Adenocarcinoma"	"299"
4070	"Adenocarcinoma"	"299"
4072	"Adenocarcinoma"	"299"
4221	"Adenocarcinoma"	"299"
4282	"Adenocarcinoma"	"299"
43847	"Adenocarcinoma"	"299"
474	"Adenocarcinoma"	"299"
4745	"Adenocarcinoma"	"299"
4978	"Adenocarcinoma"	"299"
51330	"Adenocarcinoma"	"299"
55937	"Adenocarcinoma"	"299"
563	"Adenocarcinoma"	"299"
56998	"Adenocarcinoma"	"299"
57016	"Adenocarcinoma"	"299"
5967	"Adenocarcinoma"	"299"
6401	"Adenocarcinoma"	"299"
6422	"Adenocarcinoma"	"299"
64766	"Adenocarcinoma"	"299"
6624	"Adenocarcinoma"	"299"
6876	"Adenocarcinoma"	"299"
7012	"Adenocarcinoma"	"299"
7031	"Adenocarcinoma"	"299"
7038	"Adenocarcinoma"	"299"
7049	"Adenocarcinoma"	"299"
7052	"Adenocarcinoma"	"299"
7078	"Adenocarcinoma"	"299"
7291	"Adenocarcinoma"	"299"
7516	"Adenocarcinoma"	"299"
7517	"Adenocarcinoma"	"299"
759	"Adenocarcinoma"	"299"
760	"Adenocarcinoma"	"299"
780	"Adenocarcinoma"	"299"
80279	"Adenocarcinoma"	"299"
9166	"Adenocarcinoma"	"299"
1956	"Adenocarcinoma, Papillary"	"3112"
2150	"Adenocarcinoma, Papillary"	"3112"
1111	"Adenofibroma"	"2683"
1525	"Adenoviridae Infections"	"0050298"
581	"Adenoviridae Infections"	"0050298"
714	"Adenoviridae Infections"	"0050298"
1589	"Adrenal Hyperplasia, Congenital"	"12255"
3106	"Adrenal Hyperplasia, Congenital"	"12255"
3283	"Adrenal Hyperplasia, Congenital"	"12255"
3284	"Adrenal Hyperplasia, Congenital"	"12255"
3360	"Adrenal Hyperplasia, Congenital"	"12255"
367	"Adrenal Hyperplasia, Congenital"	"12255"
3952	"Adrenal Hyperplasia, Congenital"	"12255"
552	"Adrenal Hyperplasia, Congenital"	"12255"
554	"Adrenal Hyperplasia, Congenital"	"12255"
8622	"Adrenal Hyperplasia, Congenital"	"12255"
5447	"Adrenal Hyperplasia, Congenital"	"12255"
185	"Adrenal Rest Tumor"	"1786"
4158	"Adrenal Rest Tumor"	"1786"
2243	"Afibrinogenemia"	"2236"
3426	"Afibrinogenemia"	"2236"
51311	"Agammaglobulinemia"	"2583"
930	"Agammaglobulinemia"	"2583"
56262	"Agammaglobulinemia"	"2583"
8792	"Agammaglobulinemia"	"2583"
3586	"Agammaglobulinemia"	"2583"
1437	"Agranulocytosis"	"12987"
7172	"Agranulocytosis"	"12987"
1234	"AIDS Dementia Complex"	"1305"
5111	"AIDS Dementia Complex"	"1305"
7157	"AIDS Dementia Complex"	"1305"
7852	"AIDS Dementia Complex"	"1305"
5730	"AIDS Dementia Complex"	"1305"
51586	"AIDS-Related Complex"	"1308"
7157	"AIDS-Related Complex"	"1308"
841	"AIDS-Related Complex"	"1308"
8996	"AIDS-Related Complex"	"1308"
1378	"alpha-Thalassemia"	"1099"
3043	"alpha-Thalassemia"	"1099"
3045	"alpha-Thalassemia"	"1099"
3040	"alpha-Thalassemia"	"1099"
1129	"Alzheimer Disease"	"10652"
1139	"Alzheimer Disease"	"10652"
153	"Alzheimer Disease"	"10652"
156	"Alzheimer Disease"	"10652"
1612	"Alzheimer Disease"	"10652"
23236	"Alzheimer Disease"	"10652"
2629	"Alzheimer Disease"	"10652"
2670	"Alzheimer Disease"	"10652"
2745	"Alzheimer Disease"	"10652"
2904	"Alzheimer Disease"	"10652"
29904	"Alzheimer Disease"	"10652"
3105	"Alzheimer Disease"	"10652"
3146	"Alzheimer Disease"	"10652"
3156	"Alzheimer Disease"	"10652"
3162	"Alzheimer Disease"	"10652"
3350	"Alzheimer Disease"	"10652"
3358	"Alzheimer Disease"	"10652"
3383	"Alzheimer Disease"	"10652"
348	"Alzheimer Disease"	"10652"
3482	"Alzheimer Disease"	"10652"
3557	"Alzheimer Disease"	"10652"
3630	"Alzheimer Disease"	"10652"
3688	"Alzheimer Disease"	"10652"
3915	"Alzheimer Disease"	"10652"
4074	"Alzheimer Disease"	"10652"
4205	"Alzheimer Disease"	"10652"
43	"Alzheimer Disease"	"10652"
4314	"Alzheimer Disease"	"10652"
4318	"Alzheimer Disease"	"10652"
4361	"Alzheimer Disease"	"10652"
4363	"Alzheimer Disease"	"10652"
4524	"Alzheimer Disease"	"10652"
4719	"Alzheimer Disease"	"10652"
4729	"Alzheimer Disease"	"10652"
4804	"Alzheimer Disease"	"10652"
4843	"Alzheimer Disease"	"10652"
4855	"Alzheimer Disease"	"10652"
4914	"Alzheimer Disease"	"10652"
4915	"Alzheimer Disease"	"10652"
54106	"Alzheimer Disease"	"10652"
54209	"Alzheimer Disease"	"10652"
5621	"Alzheimer Disease"	"10652"
581	"Alzheimer Disease"	"10652"
6283	"Alzheimer Disease"	"10652"
6347	"Alzheimer Disease"	"10652"
64137	"Alzheimer Disease"	"10652"
6655	"Alzheimer Disease"	"10652"
7767	"Alzheimer Disease"	"10652"
8997	"Alzheimer Disease"	"10652"
9482	"Alzheimer Disease"	"10652"
10320	"Alzheimer Disease"	"10652"
1113	"Alzheimer Disease"	"10652"
114569	"Alzheimer Disease"	"10652"
142	"Alzheimer Disease"	"10652"
22900	"Alzheimer Disease"	"10652"
23411	"Alzheimer Disease"	"10652"
23621	"Alzheimer Disease"	"10652"
25825	"Alzheimer Disease"	"10652"
27344	"Alzheimer Disease"	"10652"
347	"Alzheimer Disease"	"10652"
3480	"Alzheimer Disease"	"10652"
353128	"Alzheimer Disease"	"10652"
411	"Alzheimer Disease"	"10652"
4311	"Alzheimer Disease"	"10652"
4353	"Alzheimer Disease"	"10652"
4440	"Alzheimer Disease"	"10652"
5320	"Alzheimer Disease"	"10652"
627	"Alzheimer Disease"	"10652"
6667	"Alzheimer Disease"	"10652"
6948	"Alzheimer Disease"	"10652"
7126	"Alzheimer Disease"	"10652"
7161	"Alzheimer Disease"	"10652"
7919	"Alzheimer Disease"	"10652"
823	"Alzheimer Disease"	"10652"
246744	"Alzheimer Disease"	"10652"
2896	"Alzheimer Disease"	"10652"
320	"Alzheimer Disease"	"10652"
322	"Alzheimer Disease"	"10652"
4043	"Alzheimer Disease"	"10652"
5481	"Alzheimer Disease"	"10652"
57447	"Alzheimer Disease"	"10652"
7001	"Alzheimer Disease"	"10652"
9588	"Alzheimer Disease"	"10652"
9622	"Amelogenesis Imperfecta"	"2187"
265	"Amelogenesis Imperfecta"	"2187"
26504	"Amelogenesis Imperfecta"	"2187"
286077	"Amelogenesis Imperfecta"	"2187"
9313	"Amelogenesis Imperfecta"	"2187"
5697	"Amenorrhea"	"13938"
1361	"Amenorrhea"	"13938"
3623	"Amenorrhea"	"13938"
4982	"Amenorrhea"	"13938"
5447	"Amenorrhea"	"13938"
2661	"Amenorrhea"	"13938"
7049	"Amenorrhea"	"13938"
11255	"Amnesia"	"10914"
2770	"Amnesia"	"10914"
2773	"Amnesia"	"10914"
2922	"Amnesia"	"10914"
351	"Amnesia"	"10914"
3552	"Amnesia"	"10914"
3558	"Amnesia"	"10914"
3569	"Amnesia"	"10914"
4803	"Amnesia"	"10914"
5173	"Amnesia"	"10914"
5443	"Amnesia"	"10914"
551	"Amnesia"	"10914"
10280	"Amnesia"	"10914"
5550	"Amnesia"	"10914"
1356	"Amyotrophic Lateral Sclerosis"	"332"
1471	"Amyotrophic Lateral Sclerosis"	"332"
22920	"Amyotrophic Lateral Sclerosis"	"332"
27063	"Amyotrophic Lateral Sclerosis"	"332"
2890	"Amyotrophic Lateral Sclerosis"	"332"
2891	"Amyotrophic Lateral Sclerosis"	"332"
3082	"Amyotrophic Lateral Sclerosis"	"332"
3709	"Amyotrophic Lateral Sclerosis"	"332"
3915	"Amyotrophic Lateral Sclerosis"	"332"
4137	"Amyotrophic Lateral Sclerosis"	"332"
4318	"Amyotrophic Lateral Sclerosis"	"332"
4502	"Amyotrophic Lateral Sclerosis"	"332"
4747	"Amyotrophic Lateral Sclerosis"	"332"
4968	"Amyotrophic Lateral Sclerosis"	"332"
5300	"Amyotrophic Lateral Sclerosis"	"332"
5321	"Amyotrophic Lateral Sclerosis"	"332"
57142	"Amyotrophic Lateral Sclerosis"	"332"
5743	"Amyotrophic Lateral Sclerosis"	"332"
57556	"Amyotrophic Lateral Sclerosis"	"332"
6332	"Amyotrophic Lateral Sclerosis"	"332"
6402	"Amyotrophic Lateral Sclerosis"	"332"
6622	"Amyotrophic Lateral Sclerosis"	"332"
7124	"Amyotrophic Lateral Sclerosis"	"332"
7422	"Amyotrophic Lateral Sclerosis"	"332"
779	"Amyotrophic Lateral Sclerosis"	"332"
959	"Amyotrophic Lateral Sclerosis"	"332"
114907	"Amyotrophic Lateral Sclerosis"	"332"
116444	"Amyotrophic Lateral Sclerosis"	"332"
142	"Amyotrophic Lateral Sclerosis"	"332"
1456	"Amyotrophic Lateral Sclerosis"	"332"
1804	"Amyotrophic Lateral Sclerosis"	"332"
203228	"Amyotrophic Lateral Sclerosis"	"332"
2202	"Amyotrophic Lateral Sclerosis"	"332"
23435	"Amyotrophic Lateral Sclerosis"	"332"
25897	"Amyotrophic Lateral Sclerosis"	"332"
3077	"Amyotrophic Lateral Sclerosis"	"332"
406238	"Amyotrophic Lateral Sclerosis"	"332"
4504	"Amyotrophic Lateral Sclerosis"	"332"
5445	"Amyotrophic Lateral Sclerosis"	"332"
5446	"Amyotrophic Lateral Sclerosis"	"332"
55277	"Amyotrophic Lateral Sclerosis"	"332"
5937	"Amyotrophic Lateral Sclerosis"	"332"
6310	"Amyotrophic Lateral Sclerosis"	"332"
643387	"Amyotrophic Lateral Sclerosis"	"332"
7133	"Amyotrophic Lateral Sclerosis"	"332"
9973	"Amyotrophic Lateral Sclerosis"	"332"
10133	"Amyotrophic Lateral Sclerosis"	"332"
1270	"Amyotrophic Lateral Sclerosis"	"332"
152330	"Amyotrophic Lateral Sclerosis"	"332"
201266	"Amyotrophic Lateral Sclerosis"	"332"
23064	"Amyotrophic Lateral Sclerosis"	"332"
253	"Amyotrophic Lateral Sclerosis"	"332"
255	"Amyotrophic Lateral Sclerosis"	"332"
26287	"Amyotrophic Lateral Sclerosis"	"332"
27185	"Amyotrophic Lateral Sclerosis"	"332"
283	"Amyotrophic Lateral Sclerosis"	"332"
2896	"Amyotrophic Lateral Sclerosis"	"332"
3596	"Amyotrophic Lateral Sclerosis"	"332"
4015	"Amyotrophic Lateral Sclerosis"	"332"
4744	"Amyotrophic Lateral Sclerosis"	"332"
5630	"Amyotrophic Lateral Sclerosis"	"332"
57679	"Amyotrophic Lateral Sclerosis"	"332"
7078	"Amyotrophic Lateral Sclerosis"	"332"
7226	"Amyotrophic Lateral Sclerosis"	"332"
84280	"Amyotrophic Lateral Sclerosis"	"332"
9896	"Amyotrophic Lateral Sclerosis"	"332"
183	"Anemia"	"2355"
213	"Anemia"	"2355"
2168	"Anemia"	"2355"
2539	"Anemia"	"2355"
2623	"Anemia"	"2355"
2936	"Anemia"	"2355"
30061	"Anemia"	"2355"
3383	"Anemia"	"2355"
3458	"Anemia"	"2355"
3481	"Anemia"	"2355"
3553	"Anemia"	"2355"
3558	"Anemia"	"2355"
3562	"Anemia"	"2355"
3569	"Anemia"	"2355"
3576	"Anemia"	"2355"
360	"Anemia"	"2355"
4057	"Anemia"	"2355"
4153	"Anemia"	"2355"
4524	"Anemia"	"2355"
4843	"Anemia"	"2355"
4891	"Anemia"	"2355"
5313	"Anemia"	"2355"
54106	"Anemia"	"2355"
5617	"Anemia"	"2355"
5777	"Anemia"	"2355"
7015	"Anemia"	"2355"
7099	"Anemia"	"2355"
7124	"Anemia"	"2355"
7132	"Anemia"	"2355"
7421	"Anemia"	"2355"
7422	"Anemia"	"2355"
1636	"Anemia"	"2355"
2038	"Anemia"	"2355"
2056	"Anemia"	"2355"
3240	"Anemia"	"2355"
51561	"Anemia"	"2355"
374569	"Anemia"	"2355"
57817	"Anemia"	"2355"
1543	"Anemia, Aplastic"	"12449"
1571	"Anemia, Aplastic"	"12449"
2623	"Anemia, Aplastic"	"12449"
2624	"Anemia, Aplastic"	"12449"
2625	"Anemia, Aplastic"	"12449"
2944	"Anemia, Aplastic"	"12449"
3117	"Anemia, Aplastic"	"12449"
3119	"Anemia, Aplastic"	"12449"
3458	"Anemia, Aplastic"	"12449"
3674	"Anemia, Aplastic"	"12449"
4843	"Anemia, Aplastic"	"12449"
6957	"Anemia, Aplastic"	"12449"
7015	"Anemia, Aplastic"	"12449"
7124	"Anemia, Aplastic"	"12449"
7157	"Anemia, Aplastic"	"12449"
171515	"Anemia, Aplastic"	"12449"
2952	"Anemia, Aplastic"	"12449"
30009	"Anemia, Aplastic"	"12449"
3965	"Anemia, Aplastic"	"12449"
50943	"Anemia, Aplastic"	"12449"
84868	"Anemia, Aplastic"	"12449"
10455	"Anemia, Aplastic"	"12449"
966	"Anemia, Aplastic"	"12449"
2623	"Anemia, Dyserythropoietic, Congenital"	"1338"
146059	"Anemia, Dyserythropoietic, Congenital"	"1338"
10483	"Anemia, Dyserythropoietic, Congenital"	"1338"
2595	"Anemia, Dyserythropoietic, Congenital"	"1338"
2539	"Anemia, Hemolytic, Congenital Nonspherocytic"	"2861"
7167	"Anemia, Hemolytic, Congenital Nonspherocytic"	"2861"
1719	"Anemia, Megaloblastic"	"13382"
4129	"Anemia, Megaloblastic"	"13382"
81693	"Anemia, Megaloblastic"	"13382"
6947	"Anemia, Megaloblastic"	"13382"
6948	"Anemia, Megaloblastic"	"13382"
2694	"Anemia, Pernicious"	"13381"
183	"Anemia, Sickle Cell"	"10923"
2539	"Anemia, Sickle Cell"	"10923"
3119	"Anemia, Sickle Cell"	"10923"
3123	"Anemia, Sickle Cell"	"10923"
3479	"Anemia, Sickle Cell"	"10923"
4088	"Anemia, Sickle Cell"	"10923"
4091	"Anemia, Sickle Cell"	"10923"
4524	"Anemia, Sickle Cell"	"10923"
4842	"Anemia, Sickle Cell"	"10923"
4846	"Anemia, Sickle Cell"	"10923"
54658	"Anemia, Sickle Cell"	"10923"
657	"Anemia, Sickle Cell"	"10923"
6708	"Anemia, Sickle Cell"	"10923"
7124	"Anemia, Sickle Cell"	"10923"
7132	"Anemia, Sickle Cell"	"10923"
3039	"Anemia, Sickle Cell"	"10923"
3040	"Anemia, Sickle Cell"	"10923"
3240	"Anemia, Sickle Cell"	"10923"
3480	"Anemia, Sickle Cell"	"10923"
4353	"Anemia, Sickle Cell"	"10923"
911	"Anemia, Sickle Cell"	"10923"
4059	"Anemia, Sickle Cell"	"10923"
53335	"Anemia, Sickle Cell"	"10923"
7049	"Anemia, Sickle Cell"	"10923"
3002	"Aneurysm"	"2403"
3569	"Aneurysm"	"2403"
3576	"Aneurysm"	"2403"
4318	"Aneurysm"	"2403"
1116	"Aneurysm"	"2403"
5551	"Aneurysm"	"2403"
4843	"Fabry Disease"	"14499"
7412	"Fabry Disease"	"14499"
7421	"Fabry Disease"	"14499"
7369	"Fabry Disease"	"14499"
6401	"Fabry Disease"	"14499"
1803	"Angioedema"	"1558"
213	"Angioedema"	"1558"
710	"Angioedema"	"1558"
7512	"Angioedema"	"1558"
5080	"Aniridia"	"12271"
2263	"Ankylosis"	"227"
9241	"Ankylosis"	"227"
4153	"Anthracosis"	"10327"
1814	"Antisocial Personality Disorder"	"10939"
1816	"Antisocial Personality Disorder"	"10939"
4128	"Antisocial Personality Disorder"	"10939"
1268	"Anxiety Disorders"	"2030"
135	"Anxiety Disorders"	"2030"
1392	"Anxiety Disorders"	"2030"
1394	"Anxiety Disorders"	"2030"
1813	"Anxiety Disorders"	"2030"
2571	"Anxiety Disorders"	"2030"
4128	"Anxiety Disorders"	"2030"
4852	"Anxiety Disorders"	"2030"
5362	"Anxiety Disorders"	"2030"
6531	"Anxiety Disorders"	"2030"
4192	"Anxiety Disorders"	"2030"
4311	"Anxiety Disorders"	"2030"
627	"Anxiety Disorders"	"2030"
6532	"Anxiety Disorders"	"2030"
7349	"Anxiety Disorders"	"2030"
10743	"Anxiety Disorders"	"2030"
2006	"Aortic Stenosis, Supravalvular"	"1929"
338	"Aortic Valve Stenosis"	"1712"
348	"Aortic Valve Stenosis"	"1712"
7421	"Aortic Valve Stenosis"	"1712"
94025	"Aortic Valve Stenosis"	"1712"
1636	"Aortic Valve Stenosis"	"1712"
2006	"Aortic Valve Stenosis"	"1712"
4879	"Aortic Valve Stenosis"	"1712"
4880	"Aortic Valve Stenosis"	"1712"
8600	"Aortic Valve Stenosis"	"1712"
10599	"Arterial Occlusive Diseases"	"2868"
118	"Arterial Occlusive Diseases"	"2868"
2147	"Arterial Occlusive Diseases"	"2868"
2152	"Arterial Occlusive Diseases"	"2868"
2153	"Arterial Occlusive Diseases"	"2868"
3162	"Arterial Occlusive Diseases"	"2868"
4846	"Arterial Occlusive Diseases"	"2868"
5054	"Arterial Occlusive Diseases"	"2868"
7035	"Arterial Occlusive Diseases"	"2868"
5051	"Arterial Occlusive Diseases"	"2868"
10267	"Arteriosclerosis"	"2349"
1524	"Arteriosclerosis"	"2349"
1585	"Arteriosclerosis"	"2349"
185	"Arteriosclerosis"	"2349"
2157	"Arteriosclerosis"	"2349"
2244	"Arteriosclerosis"	"2349"
2784	"Arteriosclerosis"	"2349"
3162	"Arteriosclerosis"	"2349"
337	"Arteriosclerosis"	"2349"
3458	"Arteriosclerosis"	"2349"
4023	"Arteriosclerosis"	"2349"
4314	"Arteriosclerosis"	"2349"
4318	"Arteriosclerosis"	"2349"
4846	"Arteriosclerosis"	"2349"
5054	"Arteriosclerosis"	"2349"
5265	"Arteriosclerosis"	"2349"
5465	"Arteriosclerosis"	"2349"
6376	"Arteriosclerosis"	"2349"
6720	"Arteriosclerosis"	"2349"
7132	"Arteriosclerosis"	"2349"
7412	"Arteriosclerosis"	"2349"
948	"Arteriosclerosis"	"2349"
10290	"Arteriosclerosis"	"2349"
11132	"Arteriosclerosis"	"2349"
1636	"Arteriosclerosis"	"2349"
5730	"Arteriosclerosis"	"2349"
56729	"Arteriosclerosis"	"2349"
6401	"Arteriosclerosis"	"2349"
65997	"Arteriosclerosis"	"2349"
7292	"Arteriosclerosis"	"2349"
3606	"Arthritis, Gouty"	"13189"
4318	"Arthritis, Gouty"	"13189"
2950	"Asbestosis"	"10320"
5265	"Asbestosis"	"10320"
2052	"Asbestosis"	"10320"
2952	"Asbestosis"	"10320"
30835	"Aspergillosis"	"13564"
1080	"Aspergillosis, Allergic Bronchopulmonary"	"13166"
3119	"Aspergillosis, Allergic Bronchopulmonary"	"13166"
4153	"Aspergillosis, Allergic Bronchopulmonary"	"13166"
54106	"Aspergillosis, Allergic Bronchopulmonary"	"13166"
100	"Asthma"	"2841"
10019	"Asthma"	"2841"
1072	"Asthma"	"2841"
10963	"Asthma"	"2841"
1128	"Asthma"	"2841"
1131	"Asthma"	"2841"
1215	"Asthma"	"2841"
1234	"Asthma"	"2841"
1277	"Asthma"	"2841"
135	"Asthma"	"2841"
1385	"Asthma"	"2841"
1437	"Asthma"	"2841"
1493	"Asthma"	"2841"
1524	"Asthma"	"2841"
1535	"Asthma"	"2841"
154	"Asthma"	"2841"
1672	"Asthma"	"2841"
1956	"Asthma"	"2841"
2150	"Asthma"	"2841"
217	"Asthma"	"2841"
2209	"Asthma"	"2841"
2210	"Asthma"	"2841"
2247	"Asthma"	"2841"
2358	"Asthma"	"2841"
23596	"Asthma"	"2841"
240	"Asthma"	"2841"
2532	"Asthma"	"2841"
2638	"Asthma"	"2841"
2729	"Asthma"	"2841"
284	"Asthma"	"2841"
2908	"Asthma"	"2841"
2950	"Asthma"	"2841"
3074	"Asthma"	"2841"
3119	"Asthma"	"2841"
3133	"Asthma"	"2841"
3371	"Asthma"	"2841"
3458	"Asthma"	"2841"
3459	"Asthma"	"2841"
3554	"Asthma"	"2841"
3557	"Asthma"	"2841"
3558	"Asthma"	"2841"
3562	"Asthma"	"2841"
3567	"Asthma"	"2841"
3568	"Asthma"	"2841"
3569	"Asthma"	"2841"
3576	"Asthma"	"2841"
3577	"Asthma"	"2841"
3579	"Asthma"	"2841"
3606	"Asthma"	"2841"
3627	"Asthma"	"2841"
3659	"Asthma"	"2841"
3676	"Asthma"	"2841"
3690	"Asthma"	"2841"
3702	"Asthma"	"2841"
3779	"Asthma"	"2841"
383	"Asthma"	"2841"
384	"Asthma"	"2841"
3958	"Asthma"	"2841"
4048	"Asthma"	"2841"
4087	"Asthma"	"2841"
4312	"Asthma"	"2841"
4318	"Asthma"	"2841"
4319	"Asthma"	"2841"
4524	"Asthma"	"2841"
4589	"Asthma"	"2841"
4602	"Asthma"	"2841"
4638	"Asthma"	"2841"
4803	"Asthma"	"2841"
4842	"Asthma"	"2841"
4843	"Asthma"	"2841"
4846	"Asthma"	"2841"
5054	"Asthma"	"2841"
51284	"Asthma"	"2841"
5144	"Asthma"	"2841"
5156	"Asthma"	"2841"
51738	"Asthma"	"2841"
54106	"Asthma"	"2841"
5468	"Asthma"	"2841"
56477	"Asthma"	"2841"
5734	"Asthma"	"2841"
5739	"Asthma"	"2841"
5742	"Asthma"	"2841"
581	"Asthma"	"2841"
594857	"Asthma"	"2841"
596	"Asthma"	"2841"
598	"Asthma"	"2841"
624	"Asthma"	"2841"
6352	"Asthma"	"2841"
6361	"Asthma"	"2841"
6367	"Asthma"	"2841"
6376	"Asthma"	"2841"
6441	"Asthma"	"2841"
6556	"Asthma"	"2841"
659	"Asthma"	"2841"
6696	"Asthma"	"2841"
6773	"Asthma"	"2841"
6774	"Asthma"	"2841"
6778	"Asthma"	"2841"
6890	"Asthma"	"2841"
6915	"Asthma"	"2841"
7040	"Asthma"	"2841"
7042	"Asthma"	"2841"
7076	"Asthma"	"2841"
7082	"Asthma"	"2841"
7091	"Asthma"	"2841"
7099	"Asthma"	"2841"
7177	"Asthma"	"2841"
718	"Asthma"	"2841"
720	"Asthma"	"2841"
7412	"Asthma"	"2841"
7421	"Asthma"	"2841"
81793	"Asthma"	"2841"
847	"Asthma"	"2841"
9	"Asthma"	"2841"
929	"Asthma"	"2841"
942	"Asthma"	"2841"
11005	"Asthma"	"2841"
1116	"Asthma"	"2841"
11213	"Asthma"	"2841"
115727	"Asthma"	"2841"
1179	"Asthma"	"2841"
1401	"Asthma"	"2841"
149628	"Asthma"	"2841"
163486	"Asthma"	"2841"
1942	"Asthma"	"2841"
2017	"Asthma"	"2841"
2205	"Asthma"	"2841"
2212	"Asthma"	"2841"
22807	"Asthma"	"2841"
23418	"Asthma"	"2841"
26135	"Asthma"	"2841"
26191	"Asthma"	"2841"
28	"Asthma"	"2841"
2952	"Asthma"	"2841"
29949	"Asthma"	"2841"
3142	"Asthma"	"2841"
3478	"Asthma"	"2841"
3497	"Asthma"	"2841"
3603	"Asthma"	"2841"
3605	"Asthma"	"2841"
3623	"Asthma"	"2841"
374	"Asthma"	"2841"
3880	"Asthma"	"2841"
4908	"Asthma"	"2841"
50943	"Asthma"	"2841"
5789	"Asthma"	"2841"
59067	"Asthma"	"2841"
6037	"Asthma"	"2841"
627	"Asthma"	"2841"
6318	"Asthma"	"2841"
6346	"Asthma"	"2841"
6775	"Asthma"	"2841"
7178	"Asthma"	"2841"
7818	"Asthma"	"2841"
8518	"Asthma"	"2841"
85480	"Asthma"	"2841"
861	"Asthma"	"2841"
8807	"Asthma"	"2841"
8809	"Asthma"	"2841"
